layer triggercelleta triggercellphi triggercellieta triggercelliphi
42.0 -1.5791797637939453 -0.9381143450737 -14 94
42.0 -1.8783717155456543 -0.9381142854690552 -7 94
42.0 -1.536436676979065 -0.9381142854690552 -15 94
42.0 -1.4937665462493896 -0.9381142854690552 -16 94
42.0 -1.451174259185791 -0.9381142854690552 -17 94
42.0 -1.3769177198410034 -0.9381142854690552 -19 94
42.0 -1.8783718347549438 -0.8944811820983887 -7 93
42.0 -1.750784993171692 -0.8944811820983887 -10 93
42.0 -1.6648647785186768 -0.8944811820983887 -12 93
42.0 -1.536436676979065 -0.8944811820983887 -15 93
42.0 -1.4086658954620361 -0.8944811820983887 -18 93
42.0 -1.3769177198410034 -0.8944811820983887 -19 93
42.0 -1.8369078636169434 -0.8944811224937439 -8 93
42.0 -1.793823003768921 -0.8944811224937439 -9 93
42.0 -1.7077975273132324 -0.8944811224937439 -11 93
42.0 -1.6219905614852905 -0.8944811224937439 -13 93
42.0 -1.5791797637939453 -0.8944811224937439 -14 93
42.0 -1.4937665462493896 -0.8944811224937439 -16 93
42.0 -1.451174259185791 -0.8944811224937439 -17 93
42.0 -1.451174259185791 -0.8508480191230774 -17 92
42.0 -1.750784993171692 -0.8508479595184326 -10 92
42.0 -1.3769177198410034 -0.8508479595184326 -19 92
42.0 -1.8783717155456543 -0.8508478999137878 -7 92
42.0 -1.8369078636169434 -0.8508478999137878 -8 92
42.0 -1.7077975273132324 -0.8508478999137878 -11 92
42.0 -1.6648647785186768 -0.8508478999137878 -12 92
42.0 -1.621990442276001 -0.8508478999137878 -13 92
42.0 -1.408665657043457 -0.8508478999137878 -18 92
42.0 -1.793823003768921 -0.8508478403091431 -9 92
42.0 -1.5791797637939453 -0.8508478403091431 -14 92
42.0 -1.536436676979065 -0.8508478403091431 -15 92
42.0 -1.4937664270401 -0.8508478403091431 -16 92
42.0 -1.8783717155456543 -0.8072147369384766 -7 91
42.0 -1.7077975273132324 -0.8072147369384766 -11 91
42.0 -1.536436676979065 -0.8072147369384766 -15 91
42.0 -1.408665657043457 -0.8072147369384766 -18 91
42.0 -1.8369078636169434 -0.8072146773338318 -8 91
42.0 -1.793823003768921 -0.8072146773338318 -9 91
42.0 -1.750784993171692 -0.8072146773338318 -10 91
42.0 -1.6648647785186768 -0.8072146773338318 -12 91
42.0 -1.62199068069458 -0.8072146773338318 -13 91
42.0 -1.5791797637939453 -0.8072146773338318 -14 91
42.0 -1.376917839050293 -0.8072146773338318 -19 91
42.0 -1.4937664270401 -0.807214617729187 -16 91
42.0 -1.451174259185791 -0.807214617729187 -17 91
42.0 -1.376917839050293 -0.7635815143585205 -19 90
42.0 -1.8369078636169434 -0.7635814547538757 -8 90
42.0 -1.793823003768921 -0.7635814547538757 -9 90
42.0 -1.7077975273132324 -0.7635814547538757 -11 90
42.0 -1.6219905614852905 -0.7635814547538757 -13 90
42.0 -1.5791797637939453 -0.7635814547538757 -14 90
42.0 -1.4086658954620361 -0.7635814547538757 -18 90
42.0 -1.8783717155456543 -0.763581395149231 -7 90
42.0 -1.7507848739624023 -0.763581395149231 -10 90
42.0 -1.6648647785186768 -0.763581395149231 -12 90
42.0 -1.536436676979065 -0.763581395149231 -15 90
42.0 -1.4937665462493896 -0.763581395149231 -16 90
42.0 -1.451174259185791 -0.763581395149231 -17 90
42.0 -1.6648647785186768 -0.7199482917785645 -12 89
42.0 -1.8783717155456543 -0.7199482321739197 -7 89
42.0 -1.793823003768921 -0.7199482321739197 -9 89
42.0 -1.6219905614852905 -0.7199482321739197 -13 89
42.0 -1.408665657043457 -0.7199482321739197 -18 89
42.0 -1.8369078636169434 -0.7199481725692749 -8 89
42.0 -1.750784993171692 -0.7199481725692749 -10 89
42.0 -1.7077975273132324 -0.7199481725692749 -11 89
42.0 -1.5791797637939453 -0.7199481725692749 -14 89
42.0 -1.5364367961883545 -0.7199481725692749 -15 89
42.0 -1.4937664270401 -0.7199481725692749 -16 89
42.0 -1.3769177198410034 -0.7199481725692749 -19 89
42.0 -1.451174259185791 -0.7199481129646301 -17 89
42.0 -1.8369078636169434 -0.6763150095939636 -8 88
42.0 -1.793823003768921 -0.6763150095939636 -9 88
42.0 -1.750784993171692 -0.6763150095939636 -10 88
42.0 -1.7077975273132324 -0.6763150095939636 -11 88
42.0 -1.4937664270401 -0.6763150095939636 -16 88
42.0 -1.451174259185791 -0.6763150095939636 -17 88
42.0 -1.408665657043457 -0.6763150095939636 -18 88
42.0 -1.3769177198410034 -0.6763150095939636 -19 88
42.0 -1.8783717155456543 -0.6763149499893188 -7 88
42.0 -1.6648646593093872 -0.6763149499893188 -12 88
42.0 -1.621990442276001 -0.6763149499893188 -13 88
42.0 -1.5791797637939453 -0.6763149499893188 -14 88
42.0 -1.536436676979065 -0.6763149499893188 -15 88
42.0 -1.8369078636169434 -0.6326817870140076 -8 87
42.0 -1.62199068069458 -0.6326817870140076 -13 87
42.0 -1.536436676979065 -0.6326817870140076 -15 87
42.0 -1.8783717155456543 -0.6326817274093628 -7 87
42.0 -1.793823003768921 -0.6326817274093628 -9 87
42.0 -1.7507848739624023 -0.6326817274093628 -10 87
42.0 -1.7077975273132324 -0.6326817274093628 -11 87
42.0 -1.6648647785186768 -0.6326817274093628 -12 87
42.0 -1.5791797637939453 -0.6326817274093628 -14 87
42.0 -1.4937664270401 -0.6326817274093628 -16 87
42.0 -1.451174259185791 -0.6326817274093628 -17 87
42.0 -1.408665657043457 -0.6326817274093628 -18 87
42.0 -1.376917839050293 -0.6326817274093628 -19 87
42.0 -1.6648647785186768 -0.5890485644340515 -12 86
42.0 -1.4937665462493896 -0.5890485644340515 -16 86
42.0 -1.408665657043457 -0.5890485644340515 -18 86
42.0 -1.8783718347549438 -0.5890485048294067 -7 86
42.0 -1.8369078636169434 -0.5890485048294067 -8 86
42.0 -1.793823003768921 -0.5890485048294067 -9 86
42.0 -1.7507848739624023 -0.5890485048294067 -10 86
42.0 -1.707797646522522 -0.5890485048294067 -11 86
42.0 -1.6219905614852905 -0.5890485048294067 -13 86
42.0 -1.5791797637939453 -0.5890485048294067 -14 86
42.0 -1.536436676979065 -0.5890485048294067 -15 86
42.0 -1.451174259185791 -0.5890485048294067 -17 86
42.0 -1.376917839050293 -0.5890485048294067 -19 86
42.0 -1.4086658954620361 -0.5454153418540955 -18 85
42.0 -1.8783718347549438 -0.5454152822494507 -7 85
42.0 -1.8369078636169434 -0.5454152822494507 -8 85
42.0 -1.793823003768921 -0.5454152822494507 -9 85
42.0 -1.750784993171692 -0.5454152822494507 -10 85
42.0 -1.707797646522522 -0.5454152822494507 -11 85
42.0 -1.6219905614852905 -0.5454152822494507 -13 85
42.0 -1.5791797637939453 -0.5454152822494507 -14 85
42.0 -1.4937664270401 -0.5454152822494507 -16 85
42.0 -1.451174259185791 -0.5454152822494507 -17 85
42.0 -1.376917839050293 -0.5454152822494507 -19 85
42.0 -1.6648647785186768 -0.5454152226448059 -12 85
42.0 -1.536436676979065 -0.5454152226448059 -15 85
42.0 -1.8783717155456543 -0.5017820596694946 -7 84
42.0 -1.8369078636169434 -0.5017820596694946 -8 84
42.0 -1.6648647785186768 -0.5017820596694946 -12 84
42.0 -1.536436676979065 -0.5017820596694946 -15 84
42.0 -1.4937665462493896 -0.5017820596694946 -16 84
42.0 -1.451174259185791 -0.5017820596694946 -17 84
42.0 -1.3769177198410034 -0.5017820596694946 -19 84
42.0 -1.793823003768921 -0.5017820000648499 -9 84
42.0 -1.7507848739624023 -0.5017820000648499 -10 84
42.0 -1.7077975273132324 -0.5017820000648499 -11 84
42.0 -1.621990442276001 -0.5017820000648499 -13 84
42.0 -1.5791797637939453 -0.5017820000648499 -14 84
42.0 -1.408665657043457 -0.5017820000648499 -18 84
42.0 -1.8783717155456543 -0.4581488370895386 -7 83
42.0 -1.8369078636169434 -0.4581488370895386 -8 83
42.0 -1.793823003768921 -0.4581488370895386 -9 83
42.0 -1.621990442276001 -0.4581488370895386 -13 83
42.0 -1.7507848739624023 -0.4581488072872162 -10 83
42.0 -1.7077975273132324 -0.4581488072872162 -11 83
42.0 -1.6648647785186768 -0.4581488072872162 -12 83
42.0 -1.536436676979065 -0.4581488072872162 -15 83
42.0 -1.4937665462493896 -0.4581488072872162 -16 83
42.0 -1.451174259185791 -0.4581488072872162 -17 83
42.0 -1.408665657043457 -0.4581488072872162 -18 83
42.0 -1.3769177198410034 -0.4581488072872162 -19 83
42.0 -1.5791797637939453 -0.4581487774848938 -14 83
42.0 -1.8369078636169434 -0.4145156443119049 -8 82
42.0 -1.8783718347549438 -0.4145156145095825 -7 82
42.0 -1.750784993171692 -0.4145156145095825 -10 82
42.0 -1.536436676979065 -0.4145156145095825 -15 82
42.0 -1.4937665462493896 -0.4145156145095825 -16 82
42.0 -1.451174259185791 -0.4145156145095825 -17 82
42.0 -1.793823003768921 -0.41451558470726013 -9 82
42.0 -1.707797646522522 -0.41451558470726013 -11 82
42.0 -1.621990442276001 -0.41451558470726013 -13 82
42.0 -1.5791797637939453 -0.41451558470726013 -14 82
42.0 -1.4086657762527466 -0.41451558470726013 -18 82
42.0 -1.6648647785186768 -0.41451555490493774 -12 82
42.0 -1.376917839050293 -0.41451555490493774 -19 82
42.0 -1.8369078636169434 -0.37088239192962646 -8 81
42.0 -1.7507848739624023 -0.37088239192962646 -10 81
42.0 -1.62199068069458 -0.37088239192962646 -13 81
42.0 -1.8783717155456543 -0.3708823621273041 -7 81
42.0 -1.793823003768921 -0.3708823621273041 -9 81
42.0 -1.7077975273132324 -0.3708823621273041 -11 81
42.0 -1.6648647785186768 -0.3708823621273041 -12 81
42.0 -1.5791797637939453 -0.3708823621273041 -14 81
42.0 -1.5364367961883545 -0.3708823621273041 -15 81
42.0 -1.4937664270401 -0.3708823621273041 -16 81
42.0 -1.451174259185791 -0.3708823621273041 -17 81
42.0 -1.3769177198410034 -0.3708823621273041 -19 81
42.0 -1.408665657043457 -0.3708823323249817 -18 81
42.0 -1.8369078636169434 -0.3272491693496704 -8 80
42.0 -1.750784993171692 -0.3272491693496704 -10 80
42.0 -1.6648647785186768 -0.3272491693496704 -12 80
42.0 -1.6219905614852905 -0.3272491693496704 -13 80
42.0 -1.4937665462493896 -0.3272491693496704 -16 80
42.0 -1.451174259185791 -0.3272491693496704 -17 80
42.0 -1.8783717155456543 -0.327249139547348 -7 80
42.0 -1.793823003768921 -0.327249139547348 -9 80
42.0 -1.5791797637939453 -0.327249139547348 -14 80
42.0 -1.5364367961883545 -0.327249139547348 -15 80
42.0 -1.408665657043457 -0.327249139547348 -18 80
42.0 -1.3769177198410034 -0.327249139547348 -19 80
42.0 -1.7077975273132324 -0.32724910974502563 -11 80
42.0 -1.793823003768921 -0.28361591696739197 -9 79
42.0 -1.707797646522522 -0.28361591696739197 -11 79
42.0 -1.4086657762527466 -0.28361591696739197 -18 79
42.0 -1.8783717155456543 -0.2836158871650696 -7 79
42.0 -1.750784993171692 -0.2836158871650696 -10 79
42.0 -1.6648647785186768 -0.2836158871650696 -12 79
42.0 -1.621990442276001 -0.2836158871650696 -13 79
42.0 -1.5791797637939453 -0.2836158871650696 -14 79
42.0 -1.536436676979065 -0.2836158871650696 -15 79
42.0 -1.4937664270401 -0.2836158871650696 -16 79
42.0 -1.451174259185791 -0.2836158871650696 -17 79
42.0 -1.376917839050293 -0.2836158871650696 -19 79
42.0 -1.8369078636169434 -0.2836158573627472 -8 79
42.0 -1.8783718347549438 -0.2399826943874359 -7 78
42.0 -1.451174259185791 -0.2399826943874359 -17 78
42.0 -1.8369078636169434 -0.23998267948627472 -8 78
42.0 -1.793823003768921 -0.23998267948627472 -9 78
42.0 -1.6648647785186768 -0.23998267948627472 -12 78
42.0 -1.6219905614852905 -0.23998267948627472 -13 78
42.0 -1.5791797637939453 -0.23998267948627472 -14 78
42.0 -1.536436676979065 -0.23998267948627472 -15 78
42.0 -1.376917839050293 -0.23998267948627472 -19 78
42.0 -1.750784993171692 -0.23998266458511353 -10 78
42.0 -1.7077975273132324 -0.23998266458511353 -11 78
42.0 -1.408665657043457 -0.23998266458511353 -18 78
42.0 -1.4937664270401 -0.23998264968395233 -16 78
42.0 -1.793823003768921 -0.19634945690631866 -9 77
42.0 -1.707797646522522 -0.19634945690631866 -11 77
42.0 -1.4937664270401 -0.19634945690631866 -16 77
42.0 -1.8783718347549438 -0.19634944200515747 -7 77
42.0 -1.8369078636169434 -0.19634944200515747 -8 77
42.0 -1.621990442276001 -0.19634944200515747 -13 77
42.0 -1.5791797637939453 -0.19634944200515747 -14 77
42.0 -1.4086657762527466 -0.19634944200515747 -18 77
42.0 -1.3769177198410034 -0.19634944200515747 -19 77
42.0 -1.6648647785186768 -0.19634942710399628 -12 77
42.0 -1.536436676979065 -0.19634942710399628 -15 77
42.0 -1.7507848739624023 -0.19634941220283508 -10 77
42.0 -1.451174259185791 -0.19634941220283508 -17 77
42.0 -1.8783718347549438 -0.15271621942520142 -7 76
42.0 -1.7077975273132324 -0.15271621942520142 -11 76
42.0 -1.6219905614852905 -0.15271621942520142 -13 76
42.0 -1.5791797637939453 -0.15271621942520142 -14 76
42.0 -1.536436676979065 -0.15271621942520142 -15 76
42.0 -1.451174259185791 -0.15271621942520142 -17 76
42.0 -1.376917839050293 -0.15271621942520142 -19 76
42.0 -1.8369078636169434 -0.15271620452404022 -8 76
42.0 -1.7507848739624023 -0.15271620452404022 -10 76
42.0 -1.6648647785186768 -0.15271620452404022 -12 76
42.0 -1.793823003768921 -0.15271618962287903 -9 76
42.0 -1.4937664270401 -0.15271618962287903 -16 76
42.0 -1.408665657043457 -0.15271618962287903 -18 76
42.0 -1.4086658954620361 -0.10908299684524536 -18 75
42.0 -1.707797646522522 -0.10908298939466476 -11 75
42.0 -1.451174259185791 -0.10908298939466476 -17 75
42.0 -1.8369078636169434 -0.10908298194408417 -8 75
42.0 -1.7938228845596313 -0.10908297449350357 -9 75
42.0 -1.7507848739624023 -0.10908297449350357 -10 75
42.0 -1.6648646593093872 -0.10908297449350357 -12 75
42.0 -1.621990442276001 -0.10908297449350357 -13 75
42.0 -1.5791797637939453 -0.10908297449350357 -14 75
42.0 -1.5364365577697754 -0.10908297449350357 -15 75
42.0 -1.3769177198410034 -0.10908297449350357 -19 75
42.0 -1.8783717155456543 -0.10908296704292297 -7 75
42.0 -1.4937664270401 -0.10908296704292297 -16 75
42.0 -1.6648647785186768 -0.06544975936412811 -12 74
42.0 -1.4937665462493896 -0.06544975936412811 -16 74
42.0 -1.376917839050293 -0.06544975936412811 -19 74
42.0 -1.8783717155456543 -0.06544975191354752 -7 74
42.0 -1.8369078636169434 -0.06544975191354752 -8 74
42.0 -1.7507848739624023 -0.06544975191354752 -10 74
42.0 -1.6219905614852905 -0.06544975191354752 -13 74
42.0 -1.5791797637939453 -0.06544975191354752 -14 74
42.0 -1.451174259185791 -0.06544975191354752 -17 74
42.0 -1.408665657043457 -0.06544975191354752 -18 74
42.0 -1.793823003768921 -0.06544974446296692 -9 74
42.0 -1.7077975273132324 -0.06544974446296692 -11 74
42.0 -1.536436676979065 -0.06544974446296692 -15 74
42.0 -1.4086658954620361 -0.021816525608301163 -18 73
42.0 -1.793823003768921 -0.021816523745656013 -9 73
42.0 -1.6219905614852905 -0.021816523745656013 -13 73
42.0 -1.8783717155456543 -0.021816521883010864 -7 73
42.0 -1.8369078636169434 -0.021816521883010864 -8 73
42.0 -1.7507848739624023 -0.021816521883010864 -10 73
42.0 -1.7077975273132324 -0.021816521883010864 -11 73
42.0 -1.6648647785186768 -0.021816521883010864 -12 73
42.0 -1.5791797637939453 -0.021816521883010864 -14 73
42.0 -1.536436676979065 -0.021816521883010864 -15 73
42.0 -1.4937664270401 -0.021816521883010864 -16 73
42.0 -1.451174259185791 -0.021816521883010864 -17 73
42.0 -1.3769177198410034 -0.021816521883010864 -19 73
42.0 -1.621990442276001 0.02181670255959034 -13 72
42.0 -1.8783717155456543 0.02181670442223549 -7 72
42.0 -1.7077975273132324 0.02181670442223549 -11 72
42.0 -1.4937664270401 0.02181670442223549 -16 72
42.0 -1.3769177198410034 0.02181670442223549 -19 72
42.0 -1.8369078636169434 0.021816706284880638 -8 72
42.0 -1.793823003768921 0.021816706284880638 -9 72
42.0 -1.7507848739624023 0.021816706284880638 -10 72
42.0 -1.6648647785186768 0.021816706284880638 -12 72
42.0 -1.5791797637939453 0.021816706284880638 -14 72
42.0 -1.536436676979065 0.021816706284880638 -15 72
42.0 -1.451174259185791 0.021816706284880638 -17 72
42.0 -1.408665657043457 0.021816706284880638 -18 72
42.0 -1.793823003768921 0.06544993072748184 -9 71
42.0 -1.7507848739624023 0.06544993072748184 -10 71
42.0 -1.6219905614852905 0.06544993072748184 -13 71
42.0 -1.4937664270401 0.06544993072748184 -16 71
42.0 -1.408665657043457 0.06544993072748184 -18 71
42.0 -1.8783717155456543 0.06544993817806244 -7 71
42.0 -1.8369078636169434 0.06544993817806244 -8 71
42.0 -1.707797646522522 0.06544993817806244 -11 71
42.0 -1.5791797637939453 0.06544993817806244 -14 71
42.0 -1.5364365577697754 0.06544993817806244 -15 71
42.0 -1.451174259185791 0.06544993817806244 -17 71
42.0 -1.376917839050293 0.06544993817806244 -19 71
42.0 -1.6648647785186768 0.06544994562864304 -12 71
42.0 -1.793823003768921 0.1090831607580185 -9 70
42.0 -1.5791797637939453 0.1090831607580185 -14 70
42.0 -1.4937664270401 0.1090831607580185 -16 70
42.0 -1.451174259185791 0.1090831607580185 -17 70
42.0 -1.408665657043457 0.1090831607580185 -18 70
42.0 -1.3769177198410034 0.1090831607580185 -19 70
42.0 -1.6648647785186768 0.10908316820859909 -12 70
42.0 -1.621990442276001 0.10908316820859909 -13 70
42.0 -1.536436676979065 0.10908316820859909 -15 70
42.0 -1.8783718347549438 0.10908317565917969 -7 70
42.0 -1.836907982826233 0.10908317565917969 -8 70
42.0 -1.707797646522522 0.10908317565917969 -11 70
42.0 -1.750784993171692 0.10908318310976028 -10 70
42.0 -1.6648646593093872 0.15271636843681335 -12 69
42.0 -1.8369078636169434 0.15271638333797455 -8 69
42.0 -1.793823003768921 0.15271638333797455 -9 69
42.0 -1.536436676979065 0.15271638333797455 -15 69
42.0 -1.408665657043457 0.15271638333797455 -18 69
42.0 -1.3769177198410034 0.15271638333797455 -19 69
42.0 -1.8783717155456543 0.15271639823913574 -7 69
42.0 -1.750784993171692 0.15271639823913574 -10 69
42.0 -1.7077975273132324 0.15271639823913574 -11 69
42.0 -1.621990442276001 0.15271639823913574 -13 69
42.0 -1.5791796445846558 0.15271639823913574 -14 69
42.0 -1.4937665462493896 0.15271639823913574 -16 69
42.0 -1.451174259185791 0.15271639823913574 -17 69
42.0 -1.6648647785186768 0.1963495910167694 -12 68
42.0 -1.8783717155456543 0.1963496059179306 -7 68
42.0 -1.793823003768921 0.1963496208190918 -9 68
42.0 -1.7507848739624023 0.1963496208190918 -10 68
42.0 -1.707797646522522 0.1963496208190918 -11 68
42.0 -1.621990442276001 0.1963496208190918 -13 68
42.0 -1.5791797637939453 0.1963496208190918 -14 68
42.0 -1.536436676979065 0.1963496208190918 -15 68
42.0 -1.451174259185791 0.1963496208190918 -17 68
42.0 -1.408665657043457 0.1963496208190918 -18 68
42.0 -1.8369078636169434 0.196349635720253 -8 68
42.0 -1.4937664270401 0.196349635720253 -16 68
42.0 -1.376917839050293 0.196349635720253 -19 68
42.0 -1.7077975273132324 0.23998282849788666 -11 67
42.0 -1.408665657043457 0.23998282849788666 -18 67
42.0 -1.8783717155456543 0.23998284339904785 -7 67
42.0 -1.7507848739624023 0.23998284339904785 -10 67
42.0 -1.6648647785186768 0.23998284339904785 -12 67
42.0 -1.621990442276001 0.23998284339904785 -13 67
42.0 -1.451174259185791 0.23998284339904785 -17 67
42.0 -1.8369078636169434 0.23998285830020905 -8 67
42.0 -1.793823003768921 0.23998285830020905 -9 67
42.0 -1.5791797637939453 0.23998285830020905 -14 67
42.0 -1.536436676979065 0.23998285830020905 -15 67
42.0 -1.4937665462493896 0.23998285830020905 -16 67
42.0 -1.3769177198410034 0.23998285830020905 -19 67
42.0 -1.7507848739624023 0.2836160361766815 -10 66
42.0 -1.621990442276001 0.2836160659790039 -13 66
42.0 -1.451174259185791 0.2836160659790039 -17 66
42.0 -1.8369078636169434 0.2836160957813263 -8 66
42.0 -1.707797646522522 0.2836160957813263 -11 66
42.0 -1.6648647785186768 0.2836160957813263 -12 66
42.0 -1.5791797637939453 0.2836160957813263 -14 66
42.0 -1.5364365577697754 0.2836160957813263 -15 66
42.0 -1.4937664270401 0.2836160957813263 -16 66
42.0 -1.408665657043457 0.2836160957813263 -18 66
42.0 -1.3769177198410034 0.2836160957813263 -19 66
42.0 -1.8783718347549438 0.2836161255836487 -7 66
42.0 -1.793823003768921 0.2836161255836487 -9 66
42.0 -1.8369078636169434 0.32724928855895996 -8 65
42.0 -1.750784993171692 0.32724928855895996 -10 65
42.0 -1.621990442276001 0.32724928855895996 -13 65
42.0 -1.4937664270401 0.32724928855895996 -16 65
42.0 -1.8783718347549438 0.32724931836128235 -7 65
42.0 -1.793823003768921 0.32724931836128235 -9 65
42.0 -1.6648647785186768 0.32724931836128235 -12 65
42.0 -1.451174259185791 0.32724931836128235 -17 65
42.0 -1.408665657043457 0.32724931836128235 -18 65
